700 244650
3 241 1
3 242 7
3 243 3
3 244 7
3 245 6
3 246 7
3 247 7
3 248 4
3 249 5
3 250 2
3 251 8
3 252 2
3 253 4
3 254 1
3 255 9
3 256 3
3 257 10
3 258 1
3 259 2
3 260 1
3 261 9
3 262 2
3 263 7
3 264 8
3 265 9
3 266 9
3 267 3
3 268 2
3 269 4
3 270 9
3 271 10
3 272 4
3 273 6
3 274 5
3 275 2
3 276 3
3 277 3
3 278 8
3 279 8
3 280 10
3 281 2
3 282 5
3 283 1
3 284 5
3 285 8
3 286 9
3 287 8
3 288 7
3 289 9
3 290 1
3 291 9
3 292 7
3 293 2
3 294 5
3 295 6
3 296 3
3 297 6
3 298 10
3 299 4
3 300 9
3 301 9
3 302 5
3 303 4
3 304 6
3 305 1
3 306 6
3 307 10
3 308 4
3 309 5
3 310 7
3 311 3
3 312 6
3 313 4
3 314 3
3 315 1
3 316 1
3 317 1
3 318 10
3 319 9
3 320 1
3 321 10
3 322 7
3 323 8
3 324 3
3 325 2
3 326 5
3 327 5
3 328 9
3 329 5
3 330 10
3 331 9
3 332 5
3 333 5
3 334 2
3 335 10
3 336 7
3 337 9
3 338 1
3 339 10
3 340 4
3 341 7
3 342 4
3 343 9
3 344 10
3 345 6
3 346 1
3 347 2
3 348 8
3 349 2
3 350 10
3 351 9
3 352 3
3 353 7
3 354 8
3 355 6
3 356 10
3 357 4
3 358 10
3 359 10
3 360 8
3 361 10
3 362 8
3 363 4
3 364 6
3 365 1
3 366 5
3 367 2
3 368 10
3 369 5
3 370 2
3 371 5
3 372 4
3 373 7
3 374 5
3 375 3
3 376 3
3 377 8
3 378 7
3 379 2
3 380 9
3 381 6
3 382 2
3 383 2
3 384 4
3 385 1
3 386 7
3 387 5
3 388 5
3 389 8
3 390 6
3 391 4
3 392 9
3 393 3
3 394 8
3 395 4
3 396 6
3 397 4
3 398 8
3 399 5
3 400 9
3 401 1
3 402 1
3 403 2
3 404 7
3 405 5
3 406 6
3 407 9
3 408 4
3 409 2
3 410 3
3 411 3
3 412 10
3 413 6
3 414 6
3 415 5
3 416 7
3 417 4
3 418 2
3 419 3
3 420 1
3 421 7
3 422 6
3 423 2
3 424 10
3 425 5
3 426 5
3 427 7
3 428 9
3 429 2
3 430 1
3 431 9
3 432 2
3 433 3
3 434 10
3 435 9
3 436 9
3 437 7
3 438 9
3 439 3
3 440 1
3 441 3
3 442 5
3 443 10
3 444 9
3 445 2
3 446 6
3 447 7
3 448 5
3 449 7
3 450 9
3 451 7
3 452 4
3 453 6
3 454 8
3 455 5
3 456 3
3 457 5
3 458 1
3 459 3
3 460 8
3 461 3
3 462 1
3 463 2
3 464 7
3 465 2
3 466 10
3 467 5
3 468 10
3 469 10
3 470 7
3 471 10
3 472 5
3 473 3
3 474 1
3 475 3
3 476 4
3 477 7
3 478 9
3 479 10
3 480 3
3 481 9
3 482 7
3 483 8
3 484 4
3 485 6
3 486 4
3 487 6
3 488 10
3 489 6
3 490 10
3 491 8
3 492 10
3 493 10
3 494 1
3 495 6
3 496 3
3 497 2
3 498 1
3 499 3
3 500 1
3 501 7
3 502 4
3 503 7
3 504 10
3 505 5
3 506 9
3 507 5
3 508 1
3 509 9
3 510 5
3 511 5
3 512 9
3 513 3
3 514 5
3 515 3
3 516 8
3 517 8
3 518 10
3 519 10
3 520 4
3 521 10
3 522 9
3 523 5
3 524 1
3 525 9
3 526 1
3 527 6
3 528 10
3 529 1
3 530 10
3 531 2
3 532 9
3 533 3
3 534 9
3 535 8
3 536 7
3 537 9
3 538 5
3 539 9
3 540 10
3 541 9
3 542 4
3 543 8
3 544 1
3 545 8
3 546 2
3 547 10
3 548 7
3 549 4
3 550 1
3 551 2
3 552 5
3 553 9
3 554 7
3 555 7
3 556 7
3 557 7
3 558 2
3 559 8
3 560 9
3 561 3
3 562 10
3 563 7
3 564 6
3 565 10
3 566 5
3 567 4
3 568 8
3 569 9
3 570 3
3 571 9
3 572 9
3 573 8
3 574 7
3 575 1
3 576 5
3 577 10
3 578 2
3 579 3
3 580 3
3 581 3
3 582 5
3 583 7
3 584 1
3 585 3
3 586 4
3 587 10
3 588 9
3 589 7
3 590 9
3 591 7
3 592 10
3 593 8
3 594 3
3 595 7
3 596 9
3 597 9
3 598 10
3 599 9
3 600 9
3 601 2
3 602 7
3 603 9
3 604 1
3 605 5
3 606 9
3 607 5
3 608 5
3 609 3
3 610 10
3 611 7
3 612 5
3 613 6
3 614 6
3 615 5
3 616 8
3 617 1
3 618 6
3 619 8
3 620 7
3 621 5
3 622 4
3 623 6
3 624 4
3 625 8
3 626 4
3 627 3
3 628 9
3 629 4
3 630 1
3 631 9
3 632 7
3 633 7
3 634 10
3 635 8
3 636 2
3 637 10
3 638 4
3 639 8
3 640 2
3 641 3
3 642 4
3 643 6
3 644 8
3 645 1
3 646 3
3 647 7
3 648 1
3 649 8
3 650 4
3 651 8
3 652 2
3 653 9
3 654 5
3 655 8
3 656 7
3 657 9
3 658 10
3 659 7
3 660 4
3 661 10
3 662 7
3 663 10
3 664 8
3 665 6
3 666 7
3 667 1
3 668 6
3 669 3
3 670 8
3 671 7
3 672 7
3 673 4
3 674 3
3 675 5
3 676 4
3 677 7
3 678 1
3 679 5
3 680 4
3 681 7
3 682 4
3 683 8
3 684 5
3 685 10
3 686 5
3 687 3
3 688 10
3 689 4
3 690 9
3 691 3
3 692 5
3 693 6
3 694 5
3 695 4
3 696 3
3 697 3
3 698 5
3 699 8
4 5 5
4 6 2
4 7 7
4 8 2
4 9 7
4 10 9
4 11 8
4 12 1
4 13 5
4 14 10
4 15 7
4 16 10
4 17 6
4 18 2
4 19 7
4 20 1
4 21 3
4 22 3
4 23 3
4 24 3
4 25 8
4 26 4
4 27 7
4 28 2
4 29 1
4 30 1
4 31 8
4 32 3
4 33 4
4 34 2
4 35 1
4 36 8
4 37 5
4 38 9
4 39 1
4 40 2
4 41 9
4 42 8
4 43 4
4 44 5
4 45 8
4 46 2
4 47 4
4 48 5
4 49 5
4 50 3
4 51 5
4 52 7
4 53 5
4 54 10
4 55 9
4 56 5
4 57 3
4 58 6
4 59 8
4 60 3
4 61 8
4 62 5
4 63 5
4 64 1
4 65 6
4 66 7
4 67 1
4 68 1
4 69 5
4 70 1
4 71 4
4 72 3
4 73 1
4 74 9
4 75 7
4 76 10
4 77 10
4 78 3
4 79 4
4 80 6
4 81 5
4 82 9
4 83 2
4 84 1
4 85 8
4 86 3
4 87 5
4 88 10
4 89 10
4 90 3
4 91 4
4 92 7
4 93 7
4 94 8
4 95 8
4 96 5
4 97 7
4 98 10
4 99 7
4 100 1
4 101 10
4 102 10
4 103 6
4 104 2
4 105 8
4 106 4
4 107 1
4 108 9
4 109 6
4 110 5
4 111 4
4 112 10
4 113 5
4 114 7
4 115 3
4 116 4
4 117 9
4 118 7
4 119 3
4 120 8
4 121 1
4 122 8
4 123 7
4 124 8
4 125 5
4 126 4
4 127 2
4 128 3
4 129 5
4 130 8
4 131 6
4 132 6
4 133 9
4 134 1
4 135 8
4 136 8
4 137 4
4 138 8
4 139 8
4 140 10
4 141 4
4 142 3
4 143 1
4 144 8
4 145 9
4 146 3
4 147 1
4 148 8
4 149 2
4 150 5
4 151 7
4 152 2
4 153 2
4 154 3
4 155 9
4 156 9
4 157 8
4 158 2
4 159 1
4 160 2
4 161 1
4 162 8
4 163 10
4 164 1
4 165 8
4 166 7
4 167 10
4 168 4
4 169 4
4 170 7
4 171 5
4 172 10
4 173 9
4 174 5
4 175 7
4 176 10
4 177 10
4 178 8
4 179 9
4 180 1
4 181 2
4 182 5
4 183 4
4 184 6
4 185 10
4 186 5
4 187 4
4 188 9
4 189 6
4 190 6
4 191 3
4 192 9
4 193 4
4 194 2
4 195 9
4 196 3
4 197 8
4 198 1
4 199 6
4 200 3
4 201 7
4 202 2
4 203 2
4 204 8
4 205 9
4 206 9
4 207 7
4 208 8
4 209 8
4 210 5
4 211 10
4 212 1
4 213 1
4 214 3
4 215 8
4 216 2
4 217 7
4 218 3
4 219 1
4 220 5
4 221 9
4 222 3
4 223 3
4 224 4
4 225 4
4 226 3
4 227 8
4 228 3
4 229 5
4 230 6
4 231 5
4 232 2
4 233 7
4 234 9
4 235 1
4 236 5
4 237 9
4 238 9
4 239 4
4 240 6
4 241 3
4 242 5
4 243 8
4 244 5
4 245 8
4 246 6
4 247 7
4 248 6
4 249 8
4 250 7
4 251 10
4 252 8
4 253 1
4 254 4
4 255 3
4 256 4
4 257 9
4 258 1
4 259 6
4 260 3
4 261 6
4 262 2
4 263 6
4 264 2
4 265 2
4 266 6
4 267 9
4 268 10
4 269 4
4 270 4
4 271 7
4 272 8
4 273 9
4 274 7
4 275 3
4 276 6
4 277 2
4 278 1
4 279 1
4 280 1
4 281 9
4 282 3
4 283 9
4 284 9
4 285 8
4 286 1
4 287 2
4 288 6
4 289 1
4 290 9
4 291 1
4 292 8
4 293 2
4 294 6
4 295 2
4 296 4
4 297 4
4 298 10
4 299 5
4 300 9
4 301 3
4 302 4
4 303 7
4 304 1
4 305 10
4 306 1
4 307 8
4 308 1
4 309 3
4 310 1
4 311 1
4 312 1
4 313 5
4 314 1
4 315 9
4 316 2
4 317 2
4 318 10
4 319 10
4 320 4
4 321 10
4 322 10
4 323 2
4 324 3
4 325 7
4 326 5
4 327 8
4 328 10
4 329 4
4 330 3
4 331 9
4 332 8
4 333 6
4 334 7
4 335 1
4 336 5
4 337 7
4 338 10
4 339 7
4 340 9
4 341 10
4 342 7
4 343 9
4 344 6
4 345 10
4 346 9
4 347 8
4 348 1
4 349 8
4 350 9
4 351 6
4 352 9
4 353 8
4 354 9
4 355 1
4 356 6
4 357 3
4 358 9
4 359 6
4 360 8
4 361 3
4 362 6
4 363 8
4 364 10
4 365 2
4 366 8
4 367 4
4 368 10
4 369 7
4 370 10
4 371 10
4 372 9
4 373 8
4 374 8
4 375 4
4 376 7
4 377 6
4 378 3
4 379 9
4 380 5
4 381 1
4 382 7
4 383 5
4 384 10
4 385 7
4 386 7
4 387 6
4 388 10
4 389 7
4 390 3
4 391 9
4 392 9
4 393 8
4 394 6
4 395 8
4 396 1
4 397 3
4 398 3
4 399 10
4 400 2
4 401 4
4 402 9
4 403 2
4 404 4
4 405 8
4 406 7
4 407 2
4 408 5
4 409 10
4 410 3
4 411 1
4 412 2
4 413 9
4 414 7
4 415 4
4 416 5
4 417 3
4 418 1
4 419 6
4 420 10
4 421 5
4 422 5
4 423 10
4 424 2
4 425 10
4 426 10
4 427 4
4 428 5
4 429 2
4 430 3
4 431 6
4 432 8
4 433 3
4 434 7
4 435 1
4 436 2
4 437 5
4 438 2
4 439 6
4 440 4
4 441 6
4 442 8
4 443 8
4 444 4
4 445 4
4 446 3
4 447 1
4 448 8
4 449 5
4 450 8
4 451 7
4 452 9
4 453 2
4 454 9
4 455 10
4 456 4
4 457 8
4 458 3
4 459 8
4 460 1
4 461 7
4 462 5
4 463 8
4 464 1
4 465 3
4 466 10
4 467 2
4 468 7
4 469 4
4 470 9
4 471 3
4 472 9
4 473 6
4 474 10
4 475 3
4 476 1
4 477 4
4 478 5
4 479 8
4 480 8
4 481 2
4 482 7
4 483 6
4 484 6
4 485 5
4 486 7
4 487 9
4 488 2
4 489 1
4 490 6
4 491 2
4 492 9
4 493 10
4 494 2
4 495 9
4 496 2
4 497 1
4 498 10
4 499 8
4 500 4
4 501 10
4 502 2
4 503 3
4 504 7
4 505 3
4 506 7
4 507 7
4 508 6
4 509 1
4 510 6
4 511 5
4 512 4
4 513 2
4 514 10
4 515 9
4 516 8
4 517 8
4 518 7
4 519 9
4 520 8
4 521 4
4 522 3
4 523 6
4 524 5
4 525 4
4 526 6
4 527 8
4 528 6
4 529 7
4 530 6
4 531 10
4 532 6
4 533 9
4 534 4
4 535 4
4 536 2
4 537 10
4 538 10
4 539 7
4 540 2
4 541 8
4 542 2
4 543 5
4 544 1
4 545 3
4 546 6
4 547 9
4 548 1
4 549 2
4 550 7
4 551 10
4 552 8
4 553 1
4 554 6
4 555 2
4 556 4
4 557 3
4 558 10
4 559 10
4 560 10
4 561 7
4 562 1
4 563 7
4 564 5
4 565 4
4 566 1
4 567 6
4 568 5
4 569 2
4 570 5
4 571 6
4 572 9
4 573 6
4 574 2
4 575 10
4 576 10
4 577 7
4 578 8
4 579 10
4 580 1
4 581 6
4 582 10
4 583 8
4 584 7
4 585 7
4 586 9
4 587 2
4 588 9
4 589 10
4 590 3
4 591 10
4 592 6
4 593 5
4 594 7
4 595 3
4 596 8
4 597 7
4 598 8
4 599 2
4 600 8
4 601 2
4 602 9
4 603 7
4 604 9
4 605 1
4 606 8
4 607 9
4 608 7
4 609 7
4 610 10
4 611 7
4 612 2
4 613 9
4 614 6
4 615 10
4 616 7
4 617 7
4 618 2
4 619 8
4 620 6
4 621 6
4 622 7
4 623 4
4 624 1
4 625 3
4 626 6
4 627 10
4 628 9
4 629 3
4 630 4
4 631 9
4 632 7
4 633 2
4 634 7
4 635 7
4 636 2
4 637 4
4 638 5
4 639 1
4 640 10
4 641 7
4 642 9
4 643 3
4 644 7
4 645 5
4 646 3
4 647 4
4 648 1
4 649 6
4 650 1
4 651 8
4 652 3
4 653 9
4 654 1
4 655 3
4 656 4
4 657 6
4 658 5
4 659 4
4 660 1
4 661 8
4 662 2
4 663 9
4 664 9
4 665 8
4 666 5
4 667 3
4 668 3
4 669 2
4 670 3
4 671 2
4 672 8
4 673 3
4 674 7
4 675 4
4 676 7
4 677 1
4 678 9
4 679 9
4 680 8
4 681 1
4 682 9
4 683 10
4 684 10
4 685 9
4 686 5
4 687 3
4 688 7
4 689 9
4 690 8
4 691 9
4 692 6
4 693 10
4 694 9
4 695 4
4 696 7
4 697 5
4 698 8
4 699 2
5 6 6
5 7 10
5 8 5
5 9 5
5 10 3
5 11 1
5 12 1
5 13 1
5 14 1
5 15 9
5 16 2
5 17 8
5 18 2
5 19 10
5 20 10
5 21 1
5 22 10
5 23 4
5 24 5
5 25 8
5 26 4
5 27 2
5 28 8
5 29 9
5 30 3
5 31 6
5 32 4
5 33 2
5 34 3
5 35 2
5 36 3
5 37 10
5 38 3
5 39 7
5 40 5
5 41 7
5 42 10
5 43 7
5 44 10
5 45 10
5 46 5
5 47 1
5 48 10
5 49 6
5 50 2
5 51 1
5 52 8
5 53 3
5 54 4
5 55 4
5 56 3
5 57 9
5 58 8
5 59 2
5 60 7
5 61 2
5 62 10
5 63 2
5 64 3
5 65 2
5 66 5
5 67 7
5 68 1
5 69 8
5 70 4
5 71 7
5 72 6
5 73 3
5 74 3
5 75 5
5 76 4
5 77 10
5 78 7
5 79 5
5 80 7
5 81 8
5 82 5
5 83 7
5 84 3
5 85 10
5 86 10
5 87 7
5 88 8
5 89 9
5 90 8
5 91 6
5 92 3
5 93 7
5 94 8
5 95 5
5 96 8
5 97 2
5 98 2
5 99 9
5 100 1
5 101 7
5 102 7
5 103 7
5 104 1
5 105 10
5 106 1
5 107 6
5 108 9
5 109 8
5 110 1
5 111 5
5 112 7
5 113 7
5 114 1
5 115 1
5 116 7
5 117 3
5 118 7
5 119 6
5 120 3
5 121 5
5 122 2
5 123 5
5 124 3
5 125 1
5 126 2
5 127 1
5 128 4
5 129 5
5 130 1
5 131 5
5 132 1
5 133 7
5 134 3
5 135 3
5 136 8
5 137 3
5 138 8
5 139 6
5 140 2
5 141 10
5 142 1
5 143 1
5 144 7
5 145 3
5 146 1
5 147 3
5 148 5
5 149 10
5 150 10
5 151 10
5 152 6
5 153 1
5 154 4
5 155 8
5 156 1
5 157 5
5 158 10
5 159 5
5 160 9
5 161 10
5 162 1
5 163 1
5 164 9
5 165 3
5 166 3
5 167 6
5 168 7
5 169 3
5 170 2
5 171 9
5 172 2
5 173 4
5 174 1
5 175 8
5 176 8
5 177 3
5 178 2
5 179 5
5 180 2
5 181 2
5 182 4
5 183 7
5 184 4
5 185 9
5 186 7
5 187 7
5 188 4
5 189 6
5 190 3
5 191 4
5 192 8
5 193 3
5 194 7
5 195 6
5 196 7
5 197 9
5 198 1
5 199 3
5 200 3
5 201 4
5 202 3
5 203 5
5 204 9
5 205 3
5 206 4
5 207 9
5 208 6
5 209 8
5 210 3
5 211 9
5 212 9
5 213 8
5 214 8
5 215 4
5 216 6
5 217 4
5 218 10
5 219 1
5 220 9
5 221 2
5 222 7
5 223 6
5 224 6
5 225 3
5 226 3
5 227 2
5 228 3
5 229 6
5 230 7
5 231 6
5 232 9
5 233 9
5 234 10
5 235 10
5 236 4
5 237 5
5 238 8
5 239 1
5 240 2
5 241 2
5 242 1
5 243 2
5 244 9
5 245 8
5 246 6
5 247 4
5 248 1
5 249 7
5 250 7
5 251 2
5 252 9
5 253 3
5 254 9
5 255 6
5 256 5
5 257 4
5 258 10
5 259 7
5 260 9
5 261 6
5 262 2
5 263 9
5 264 6
5 265 3
5 266 10
5 267 1
5 268 8
5 269 7
5 270 1
5 271 1
5 272 8
5 273 4
5 274 3
5 275 8
5 276 1
5 277 8
5 278 2
5 279 4
5 280 4
5 281 8
5 282 7
5 283 4
5 284 10
5 285 7
5 286 10
5 287 6
5 288 10
5 289 9
5 290 2
5 291 8
5 292 6
5 293 4
5 294 9
5 295 1
5 296 8
5 297 8
5 298 4
5 299 5
5 300 7
5 301 6
5 302 6
5 303 6
5 304 9
5 305 10
5 306 4
5 307 10
5 308 7
5 309 7
5 310 5
5 311 2
5 312 6
5 313 1
5 314 8
5 315 7
5 316 7
5 317 9
5 318 2
5 319 7
5 320 9
5 321 3
5 322 6
5 323 4
5 324 8
5 325 4
5 326 6
5 327 6
5 328 2
5 329 9
5 330 2
5 331 8
5 332 7
5 333 9
5 334 3
5 335 5
5 336 8
5 337 8
5 338 4
5 339 4
5 340 4
5 341 8
5 342 8
5 343 9
5 344 10
5 345 7
5 346 5
5 347 7
5 348 5
5 349 6
5 350 5
5 351 3
5 352 1
5 353 10
5 354 8
5 355 8
5 356 6
5 357 5
5 358 5
5 359 7
5 360 6
5 361 7
5 362 6
5 363 2
5 364 5
5 365 10
5 366 6
5 367 3
5 368 8
5 369 2
5 370 8
5 371 1
5 372 1
5 373 7
5 374 2
5 375 1
5 376 3
5 377 6
5 378 9
5 379 7
5 380 4
5 381 3
5 382 1
5 383 4
5 384 2
5 385 10
5 386 3
5 387 7
5 388 7
5 389 8
5 390 5
5 391 2
5 392 4
5 393 2
5 394 5
5 395 10
5 396 2
5 397 2
5 398 2
5 399 1
5 400 3
5 401 2
5 402 3
5 403 6
5 404 8
5 405 4
5 406 6
5 407 1
5 408 2
5 409 6
5 410 9
5 411 7
5 412 8
5 413 2
5 414 10
5 415 1
5 416 3
5 417 4
5 418 10
5 419 9
5 420 1
5 421 4
5 422 2
5 423 6
5 424 8
5 425 8
5 426 8
5 427 1
5 428 10
5 429 9
5 430 1
5 431 4
5 432 2
5 433 5
5 434 9
5 435 10
5 436 1
5 437 6
5 438 2
5 439 4
5 440 1
5 441 2
5 442 10
5 443 10
5 444 3
5 445 1
5 446 1
5 447 8
5 448 4
5 449 10
5 450 8
5 451 7
5 452 5
5 453 10
5 454 4
5 455 4
5 456 9
5 457 1
5 458 4
5 459 8
5 460 2
5 461 6
5 462 2
5 463 3
5 464 3
5 465 2
5 466 4
5 467 3
5 468 8
5 469 5
5 470 6
5 471 10
5 472 7
5 473 5
5 474 10
5 475 1
5 476 5
5 477 2
5 478 8
5 479 10
5 480 1
5 481 6
5 482 6
5 483 7
5 484 7
5 485 2
5 486 1
5 487 5
5 488 2
5 489 6
5 490 3
5 491 5
5 492 4
5 493 6
5 494 8
5 495 6
5 496 7
5 497 3
5 498 8
5 499 6
5 500 8
5 501 5
5 502 6
5 503 4
5 504 9
5 505 7
5 506 4
5 507 5
5 508 8
5 509 2
5 510 4
5 511 10
5 512 9
5 513 2
5 514 8
5 515 5
5 516 3
5 517 10
5 518 9
5 519 6
5 520 6
5 521 3
5 522 3
5 523 1
5 524 8
5 525 2
5 526 6
5 527 7
5 528 4
5 529 3
5 530 2
5 531 1
5 532 9
5 533 9
5 534 6
5 535 7
5 536 5
5 537 10
5 538 3
5 539 4
5 540 3
5 541 8
5 542 3
5 543 3
5 544 9
5 545 3
5 546 7
5 547 3
5 548 2
5 549 7
5 550 1
5 551 9
5 552 10
5 553 3
5 554 9
5 555 9
5 556 6
5 557 6
5 558 5
5 559 9
5 560 10
5 561 9
5 562 10
5 563 8
5 564 7
5 565 5
5 566 6
5 567 4
5 568 6
5 569 8
5 570 7
5 571 10
5 572 6
5 573 2
5 574 2
5 575 6
5 576 6
5 577 10
5 578 1
5 579 7
5 580 7
5 581 3
5 582 8
5 583 8
5 584 7
5 585 8
5 586 6
5 587 2
5 588 4
5 589 3
5 590 10
5 591 3
5 592 1
5 593 1
5 594 1
5 595 9
5 596 8
5 597 6
5 598 2
5 599 5
5 600 6
5 601 1
5 602 5
5 603 1
5 604 4
5 605 8
5 606 8
5 607 9
5 608 8
5 609 8
5 610 5
5 611 4
5 612 2
5 613 4
5 614 1
5 615 8
5 616 2
5 617 8
5 618 9
5 619 7
5 620 2
5 621 1
5 622 9
5 623 4
5 624 1
5 625 1
5 626 3
5 627 10
5 628 7
5 629 6
5 630 5
5 631 4
5 632 8
5 633 1
5 634 6
5 635 1
5 636 8
5 637 3
5 638 9
5 639 5
5 640 3
5 641 6
5 642 8
5 643 4
5 644 9
5 645 10
5 646 2
5 647 2
5 648 10
5 649 10
5 650 8
5 651 1
5 652 10
5 653 7
5 654 7
5 655 3
5 656 9
5 657 9
5 658 2
5 659 7
5 660 6
5 661 8
5 662 10
5 663 4
5 664 8
5 665 5
5 666 6
5 667 6
5 668 8
5 669 5
5 670 10
5 671 2
5 672 10
5 673 10
5 674 5
5 675 10
5 676 1
5 677 6
5 678 2
5 679 2
5 680 8
5 681 9
5 682 3
5 683 9
5 684 7
5 685 9
5 686 1
5 687 6
5 688 9
5 689 5
5 690 2
5 691 6
5 692 2
5 693 2
5 694 1
5 695 10
5 696 6
5 697 7
5 698 7
5 699 5
6 7 3
6 8 6
6 9 6
6 10 2
6 11 7
6 12 1
6 13 1
6 14 10
6 15 8
6 16 4
6 17 1
6 18 7
6 19 3
6 20 5
6 21 6
6 22 1
6 23 3
6 24 8
6 25 6
6 26 3
6 27 4
6 28 10
6 29 1
6 30 8
6 31 1
6 32 1
6 33 7
6 34 8
6 35 9
6 36 5
6 37 5
6 38 1
6 39 2
6 40 10
6 41 2
6 42 9
6 43 2
6 44 5
6 45 10
6 46 2
6 47 8
6 48 10
6 49 8
6 50 2
6 51 5
6 52 5
6 53 3
6 54 9
6 55 5
6 56 10
6 57 4
6 58 10
6 59 9
6 60 4
6 61 7
6 62 1
6 63 6
6 64 5
6 65 1
6 66 5
6 67 9
6 68 5
6 69 5
6 70 1
6 71 4
6 72 9
6 73 1
6 74 8
6 75 5
6 76 10
6 77 9
6 78 4
6 79 9
6 80 8
6 81 6
6 82 5
6 83 5
6 84 10
6 85 4
6 86 9
6 87 9
6 88 9
6 89 8
6 90 10
6 91 2
6 92 7
6 93 10
6 94 9
6 95 1
6 96 10
6 97 3
6 98 10
6 99 4
6 100 10
6 101 10
6 102 10
6 103 8
6 104 10
6 105 7
6 106 4
6 107 1
6 108 7
6 109 7
6 110 9
6 111 4
6 112 4
6 113 6
6 114 8
6 115 3
6 116 1
6 117 8
6 118 4
6 119 9
6 120 8
6 121 3
6 122 2
6 123 4
6 124 4
6 125 10
6 126 6
6 127 4
6 128 3
6 129 5
6 130 9
6 131 4
6 132 6
6 133 10
6 134 3
6 135 7
6 136 8
6 137 6
6 138 7
6 139 4
6 140 2
6 141 8
6 142 10
6 143 6
6 144 3
6 145 9
6 146 10
6 147 3
6 148 9
6 149 3
6 150 1
6 151 6
6 152 5
6 153 2
6 154 1
6 155 1
6 156 3
6 157 6
6 158 4
6 159 7
6 160 3
6 161 4
6 162 10
6 163 8
6 164 6
6 165 2
6 166 5
6 167 3
6 168 9
6 169 3
6 170 9
6 171 3
6 172 10
6 173 10
6 174 10
6 175 2
6 176 10
6 177 9
6 178 6
6 179 8
6 180 4
6 181 6
6 182 5
6 183 10
6 184 9
6 185 5
6 186 10
6 187 4
6 188 3
6 189 5
6 190 10
6 191 5
6 192 9
6 193 10
6 194 4
6 195 4
6 196 3
6 197 10
6 198 8
6 199 4
6 200 3
6 201 6
6 202 6
6 203 4
6 204 7
6 205 5
6 206 8
6 207 7
6 208 5
6 209 3
6 210 4
6 211 8
6 212 1
6 213 1
6 214 8
6 215 1
6 216 7
6 217 7
6 218 4
6 219 9
6 220 2
6 221 4
6 222 5
6 223 2
6 224 5
6 225 9
6 226 7
6 227 9
6 228 8
6 229 6
6 230 2
6 231 10
6 232 4
6 233 9
6 234 4
6 235 10
6 236 5
6 237 3
6 238 6
6 239 10
6 240 5
6 241 2
6 242 9
6 243 5
6 244 2
6 245 8
6 246 8
6 247 10
6 248 5
6 249 1
6 250 9
6 251 8
6 252 6
6 253 5
6 254 1
6 255 10
6 256 3
6 257 9
6 258 1
6 259 1
6 260 4
6 261 2
6 262 2
6 263 7
6 264 3
6 265 7
6 266 7
6 267 7
6 268 9
6 269 4
6 270 8
6 271 6
6 272 5
6 273 7
6 274 2
6 275 8
6 276 4
6 277 9
6 278 10
6 279 10
6 280 10
6 281 10
6 282 9
6 283 7
6 284 4
6 285 9
6 286 9
6 287 7
6 288 7
6 289 9
6 290 9
6 291 3
6 292 2
6 293 2
6 294 9
6 295 4
6 296 9
6 297 7
6 298 1
6 299 9
6 300 1
6 301 8
6 302 4
6 303 7
6 304 6
6 305 6
6 306 7
6 307 10
6 308 4
6 309 6
6 310 1
6 311 5
6 312 5
6 313 10
6 314 4
6 315 8
6 316 8
6 317 2
6 318 6
6 319 7
6 320 10
6 321 4
6 322 9
6 323 1
6 324 8
6 325 9
6 326 7
6 327 6
6 328 6
6 329 9
6 330 4
6 331 6
6 332 8
6 333 10
6 334 2
6 335 4
6 336 5
6 337 8
6 338 5
6 339 10
6 340 5
6 341 5
6 342 7
6 343 9
6 344 6
6 345 10
6 346 9
6 347 6
6 348 3
6 349 4
6 350 2
6 351 2
6 352 10
6 353 2
6 354 4
6 355 7
6 356 10
6 357 2
6 358 4
6 359 5
6 360 10
6 361 9
6 362 2
6 363 8
6 364 10
6 365 4
6 366 1
6 367 4
6 368 3
6 369 7
6 370 6
6 371 10
6 372 3
6 373 4
6 374 8
6 375 9
6 376 5
6 377 8
6 378 4
6 379 7
6 380 4
6 381 7
6 382 10
6 383 3
6 384 8
6 385 3
6 386 1
6 387 9
6 388 5
6 389 6
6 390 4
6 391 6
6 392 6
6 393 5
6 394 3
6 395 6
6 396 10
6 397 5
6 398 1
6 399 5
6 400 1
6 401 6
6 402 4
6 403 6
6 404 1
6 405 3
6 406 4
6 407 5
6 408 1
6 409 7
6 410 3
6 411 4
6 412 3
6 413 2
6 414 8
6 415 2
6 416 5
6 417 10
6 418 10
6 419 1
6 420 7
6 421 5
6 422 6
6 423 2
6 424 2
6 425 1
6 426 7
6 427 3
6 428 7
6 429 8
6 430 7
6 431 10
6 432 5
6 433 2
6 434 5
6 435 6
6 436 7
6 437 8
6 438 2
6 439 7
6 440 6
6 441 5
6 442 2
6 443 10
6 444 8
6 445 1
6 446 1
6 447 2
6 448 2
6 449 2
6 450 4
6 451 8
6 452 7
6 453 2
6 454 9
6 455 8
6 456 4
6 457 8
6 458 2
6 459 10
6 460 5
6 461 1
6 462 9
6 463 1
6 464 2
6 465 5
6 466 8
6 467 8
6 468 4
6 469 10
6 470 6
6 471 9
6 472 6
6 473 9
6 474 8
6 475 3
6 476 9
6 477 10
6 478 7
6 479 10
6 480 2
6 481 2
6 482 9
6 483 10
6 484 5
6 485 8
6 486 9
6 487 8
6 488 5
6 489 10
6 490 10
